State,County,Lithium mcg/L,Primary water use
COLORADO,DOUGLAS,24.6,UNUSED
COLORADO,DOUGLAS,23.2,UNUSED
COLORADO,DOUGLAS,23.1,DOMESTIC
COLORADO,DOUGLAS,22.6,DOMESTIC
COLORADO,DOUGLAS,22.3,UNUSED
COLORADO,DOUGLAS,22.1,PUBLIC SUPPLY
COLORADO,DOUGLAS,16.5,DOMESTIC
COLORADO,DOUGLAS,16.3,UNUSED
COLORADO,DOUGLAS,14.5,PUBLIC SUPPLY
COLORADO,DOUGLAS,13.8,UNUSED
COLORADO,DOUGLAS,13.8,DOMESTIC
COLORADO,DOUGLAS,13.2,DOMESTIC
COLORADO,DOUGLAS,12.8,DOMESTIC
COLORADO,DOUGLAS,11.5,DOMESTIC
COLORADO,DOUGLAS,11.2,DOMESTIC
COLORADO,DOUGLAS,10.3,PUBLIC SUPPLY
COLORADO,DOUGLAS,10.2,PUBLIC SUPPLY
COLORADO,DOUGLAS,9.5,DOMESTIC
COLORADO,DOUGLAS,9.3,DOMESTIC
COLORADO,DOUGLAS,7.4,DOMESTIC
COLORADO,DOUGLAS,6.9,DOMESTIC
COLORADO,DOUGLAS,4.7,PUBLIC SUPPLY
COLORADO,DOUGLAS,4.5,PUBLIC SUPPLY
COLORADO,DOUGLAS,4.3,PUBLIC SUPPLY
COLORADO,DOUGLAS,3.5,PUBLIC SUPPLY
COLORADO,DOUGLAS,3.0,DOMESTIC
COLORADO,EL PASO,122.0,DOMESTIC
COLORADO,EL PASO,77.2,DOMESTIC
COLORADO,EL PASO,41.3,DOMESTIC
COLORADO,EL PASO,36.7,DOMESTIC
COLORADO,EL PASO,27.4,DOMESTIC
COLORADO,EL PASO,26.6,DOMESTIC
COLORADO,EL PASO,25.3,PUBLIC SUPPLY
COLORADO,EL PASO,23.5,DOMESTIC
COLORADO,EL PASO,22.9,DOMESTIC
COLORADO,EL PASO,18.9,DOMESTIC
COLORADO,EL PASO,16.4,DOMESTIC
COLORADO,EL PASO,15.8,DOMESTIC
COLORADO,EL PASO,14.7,DOMESTIC
COLORADO,EL PASO,14.6,DOMESTIC
COLORADO,EL PASO,14.3,DOMESTIC
COLORADO,EL PASO,13.2,DOMESTIC
COLORADO,EL PASO,13.2,DOMESTIC
COLORADO,EL PASO,9.6,DOMESTIC
COLORADO,EL PASO,8.8,PUBLIC SUPPLY
COLORADO,EL PASO,7.4,DOMESTIC
COLORADO,EL PASO,6.6,DOMESTIC
COLORADO,EL PASO,5.6,DOMESTIC
COLORADO,EL PASO,5.3,DOMESTIC
COLORADO,EL PASO,5.2,DOMESTIC
COLORADO,EL PASO,4.3,DOMESTIC
COLORADO,ELBERT,81.1,DOMESTIC
COLORADO,ELBERT,21.3,DOMESTIC
COLORADO,ELBERT,19.9,PUBLIC SUPPLY
COLORADO,ELBERT,18.4,DOMESTIC
COLORADO,ELBERT,17.7,DOMESTIC
COLORADO,ELBERT,15.7,DOMESTIC
COLORADO,ELBERT,14.9,DOMESTIC
COLORADO,ELBERT,13.6,PUBLIC SUPPLY
COLORADO,ELBERT,11.7,DOMESTIC
COLORADO,ELBERT,11.4,DOMESTIC
COLORADO,ELBERT,10.0,DOMESTIC
COLORADO,ELBERT,8.6,DOMESTIC
COLORADO,ELBERT,8.5,DOMESTIC
COLORADO,ELBERT,8.0,DOMESTIC
COLORADO,ELBERT,7.4,DOMESTIC
COLORADO,ELBERT,6.2,DOMESTIC
COLORADO,ELBERT,3.4,DOMESTIC
COLORADO,ELBERT,1.7,DOMESTIC
COLORADO,JEFFERSON,59.2,DOMESTIC
COLORADO,JEFFERSON,23.4,DOMESTIC
COLORADO,KIT CARSON,29.5,DOMESTIC
COLORADO,KIT CARSON,17.2,DOMESTIC
COLORADO,LINCOLN,33.2,DOMESTIC
COLORADO,LOGAN,88.1,UNUSED
COLORADO,LOGAN,76.2,UNUSED
COLORADO,LOGAN,75.1,UNUSED
COLORADO,LOGAN,67.5,UNUSED
COLORADO,LOGAN,56.7,UNUSED
COLORADO,LOGAN,48.5,UNUSED
COLORADO,LOGAN,25.3,DOMESTIC
COLORADO,LOGAN,22.8,UNUSED
COLORADO,LOGAN,21.8,DOMESTIC
COLORADO,MORGAN,100.7,UNUSED
COLORADO,MORGAN,96.1,UNUSED
COLORADO,MORGAN,77.2,UNUSED
COLORADO,MORGAN,69.8,UNUSED
COLORADO,MORGAN,66.6,UNUSED
COLORADO,MORGAN,61.7,UNUSED
COLORADO,MORGAN,48.3,UNUSED
COLORADO,MORGAN,42.5,UNUSED
COLORADO,PHILLIPS,20.3,DOMESTIC
COLORADO,PHILLIPS,15.1,DOMESTIC
COLORADO,RIO GRANDE,6.9,UNUSED
COLORADO,RIO GRANDE,6.4,UNUSED
COLORADO,RIO GRANDE,3.5,UNUSED
COLORADO,RIO GRANDE,2.8,UNUSED
COLORADO,RIO GRANDE,2.5,UNUSED
COLORADO,RIO GRANDE,2.4,UNUSED
COLORADO,RIO GRANDE,2.1,UNUSED
COLORADO,RIO GRANDE,1.5,UNUSED
COLORADO,RIO GRANDE,1.4,UNUSED
COLORADO,RIO GRANDE,1.1,UNUSED
COLORADO,RIO GRANDE,0.9,UNUSED
COLORADO,SAGUACHE,8.5,UNUSED
COLORADO,SAGUACHE,4.8,UNUSED
COLORADO,SAGUACHE,4.5,UNUSED
COLORADO,SAGUACHE,2.5,UNUSED
COLORADO,SAGUACHE,1.3,UNUSED
COLORADO,SAGUACHE,1.1,UNUSED
COLORADO,SAGUACHE,1.0,UNUSED
COLORADO,SEDGWICK,56.6,UNUSED
COLORADO,SEDGWICK,50.1,UNUSED
COLORADO,SEDGWICK,19.2,DOMESTIC
COLORADO,WASHINGTON,83.4,UNUSED
COLORADO,WASHINGTON,35.0,DOMESTIC
COLORADO,WASHINGTON,19.4,DOMESTIC
COLORADO,WASHINGTON,14.7,DOMESTIC
COLORADO,WELD,86.1,DOMESTIC
COLORADO,WELD,74.9,UNUSED
COLORADO,WELD,63.6,DOMESTIC
COLORADO,WELD,45.2,UNUSED
COLORADO,WELD,43.6,UNUSED
COLORADO,WELD,33.9,UNUSED
COLORADO,WELD,31.2,DOMESTIC
COLORADO,WELD,23.4,UNUSED
COLORADO,WELD,23.4,DOMESTIC
COLORADO,YUMA,47.6,DOMESTIC
COLORADO,YUMA,29.8,DOMESTIC
COLORADO,YUMA,26.2,DOMESTIC
COLORADO,YUMA,23.4,DOMESTIC
COLORADO,YUMA,15.4,DOMESTIC
COLORADO,YUMA,15.2,DOMESTIC
CONNECTICUT,HARTFORD,48.0,UNUSED
CONNECTICUT,HARTFORD,16.4,UNUSED
CONNECTICUT,HARTFORD,7.8,UNUSED
CONNECTICUT,HARTFORD,5.1,UNUSED
CONNECTICUT,HARTFORD,4.6,DOMESTIC
CONNECTICUT,HARTFORD,4.4,DOMESTIC
CONNECTICUT,HARTFORD,2.7,UNUSED
CONNECTICUT,HARTFORD,2.1,OTHER
CONNECTICUT,HARTFORD,2.0,UNUSED
CONNECTICUT,HARTFORD,1.9,DOMESTIC
CONNECTICUT,HARTFORD,1.4,UNUSED
CONNECTICUT,HARTFORD,1.0,UNUSED
CONNECTICUT,HARTFORD,1.0,UNUSED
CONNECTICUT,HARTFORD,0.8,UNUSED
CONNECTICUT,HARTFORD,0.6,UNUSED
CONNECTICUT,HARTFORD,0.6,DOMESTIC
CONNECTICUT,HARTFORD,0.5,UNUSED
CONNECTICUT,HARTFORD,0.5,UNUSED
CONNECTICUT,HARTFORD,0.5,UNUSED
CONNECTICUT,HARTFORD,0.4,UNUSED
CONNECTICUT,HARTFORD,0.3,UNUSED
CONNECTICUT,HARTFORD,0.3,UNUSED
CONNECTICUT,HARTFORD,0.3,DOMESTIC
CONNECTICUT,LITCHFIELD,5.5,PUBLIC SUPPLY
CONNECTICUT,LITCHFIELD,4.2,PUBLIC SUPPLY
CONNECTICUT,LITCHFIELD,3.9,PUBLIC SUPPLY
CONNECTICUT,LITCHFIELD,3.6,DOMESTIC
CONNECTICUT,LITCHFIELD,2.2,DOMESTIC
CONNECTICUT,LITCHFIELD,1.4,PUBLIC SUPPLY
CONNECTICUT,LITCHFIELD,0.5,PUBLIC SUPPLY
CONNECTICUT,NEW HAVEN,7.1,PUBLIC SUPPLY
CONNECTICUT,NEW HAVEN,5.7,DOMESTIC
CONNECTICUT,NEW HAVEN,4.0,PUBLIC SUPPLY
CONNECTICUT,NEW HAVEN,2.9,PUBLIC SUPPLY
CONNECTICUT,NEW HAVEN,2.6,UNUSED
CONNECTICUT,NEW HAVEN,1.7,PUBLIC SUPPLY
CONNECTICUT,NEW HAVEN,0.3,PUBLIC SUPPLY
CONNECTICUT,NEW HAVEN,0.3,DOMESTIC
CONNECTICUT,NEW LONDON,0.5,DOMESTIC
CONNECTICUT,NEW LONDON,0.2,DOMESTIC
CONNECTICUT,TOLLAND,3.1,UNUSED
CONNECTICUT,TOLLAND,0.5,UNUSED
CONNECTICUT,WINDHAM,1.9,COMMERICIAL
CONNECTICUT,WINDHAM,1.8,COMMERICIAL
DELAWARE,KENT,3.3,DOMESTIC
DELAWARE,KENT,2.3,UNUSED
DELAWARE,KENT,2.0,DOMESTIC
DELAWARE,KENT,1.2,UNUSED
DELAWARE,KENT,0.8,UNUSED
DELAWARE,KENT,0.4,UNUSED
DELAWARE,NEW CASTLE,9.7,DOMESTIC
DELAWARE,NEW CASTLE,5.4,UNUSED
DELAWARE,NEW CASTLE,1.3,OTHER
DELAWARE,NEW CASTLE,0.6,DOMESTIC
DELAWARE,NEW CASTLE,0.6,UNUSED
DELAWARE,NEW CASTLE,0.3,OTHER
DELAWARE,SUSSEX,32.7,UNUSED
DELAWARE,SUSSEX,2.5,DOMESTIC
DELAWARE,SUSSEX,2.0,DOMESTIC
DELAWARE,SUSSEX,2.0,DOMESTIC
DELAWARE,SUSSEX,1.7,UNUSED
DELAWARE,SUSSEX,1.7,UNUSED
DELAWARE,SUSSEX,1.6,UNUSED
DELAWARE,SUSSEX,1.4,STOCK
DELAWARE,SUSSEX,1.1,UNUSED
DELAWARE,SUSSEX,1.0,UNUSED
DELAWARE,SUSSEX,0.7,IRRIGATION
DELAWARE,SUSSEX,0.5,UNUSED
DELAWARE,SUSSEX,0.3,UNUSED
FLORIDA,ALACHUA,1.8,DOMESTIC
FLORIDA,ALACHUA,0.9,DOMESTIC
FLORIDA,ALACHUA,0.6,DOMESTIC
FLORIDA,ALACHUA,0.6,DOMESTIC
FLORIDA,BAKER,5.3,DOMESTIC
FLORIDA,BROWARD,2.0,UNUSED
FLORIDA,BROWARD,1.6,UNUSED
FLORIDA,BROWARD,1.4,UNUSED
FLORIDA,BROWARD,1.3,UNUSED
FLORIDA,BROWARD,1.2,UNUSED
FLORIDA,BROWARD,0.9,UNUSED
FLORIDA,BROWARD,0.9,UNUSED
FLORIDA,BROWARD,0.9,UNUSED
FLORIDA,BROWARD,0.6,UNUSED
FLORIDA,BROWARD,0.5,UNUSED
FLORIDA,BROWARD,0.5,UNUSED
FLORIDA,BROWARD,0.4,UNUSED
FLORIDA,BROWARD,0.3,UNUSED
FLORIDA,CITRUS,0.4,DOMESTIC
FLORIDA,COLLIER,3.1,UNUSED
FLORIDA,COLLIER,2.2,UNUSED
FLORIDA,COLLIER,1.9,
FLORIDA,COLLIER,1.0,UNUSED
FLORIDA,COLLIER,1.0,
FLORIDA,COLLIER,1.0,UNUSED
FLORIDA,COLLIER,0.7,UNUSED
FLORIDA,COLLIER,0.6,
FLORIDA,COLUMBIA,0.4,DOMESTIC
FLORIDA,DIXIE,1.2,DOMESTIC
FLORIDA,DIXIE,0.2,DOMESTIC
FLORIDA,DUVAL,5.4,DOMESTIC
FLORIDA,ESCAMBIA,2.9,DOMESTIC
FLORIDA,ESCAMBIA,1.0,DOMESTIC
FLORIDA,ESCAMBIA,1.0,DOMESTIC
FLORIDA,GILCHRIST,0.6,DOMESTIC
FLORIDA,HENDRY,4.6,UNUSED
FLORIDA,HENDRY,2.5,UNUSED
FLORIDA,HENDRY,2.2,UNUSED
FLORIDA,HENDRY,2.0,UNUSED
FLORIDA,HENDRY,1.8,UNUSED
FLORIDA,HENDRY,1.7,UNUSED
FLORIDA,HENDRY,1.7,UNUSED
FLORIDA,HENDRY,1.7,UNUSED
FLORIDA,HENDRY,1.4,UNUSED
FLORIDA,HENDRY,1.2,UNUSED
FLORIDA,HENDRY,1.1,UNUSED
FLORIDA,HENDRY,1.0,UNUSED
FLORIDA,HENDRY,0.8,UNUSED
FLORIDA,HENDRY,0.8,
FLORIDA,HERNANDO,1.2,PUBLIC SUPPLY
FLORIDA,HERNANDO,1.1,PUBLIC SUPPLY
FLORIDA,HERNANDO,1.0,PUBLIC SUPPLY
FLORIDA,HERNANDO,1.0,PUBLIC SUPPLY
FLORIDA,HERNANDO,0.6,PUBLIC SUPPLY
FLORIDA,HERNANDO,0.6,PUBLIC SUPPLY
FLORIDA,HERNANDO,0.6,DOMESTIC
FLORIDA,HERNANDO,0.5,PUBLIC SUPPLY
FLORIDA,HILLSBOROUGH,13.8,UNUSED
FLORIDA,HILLSBOROUGH,6.2,UNUSED
FLORIDA,HILLSBOROUGH,5.5,UNUSED
FLORIDA,HILLSBOROUGH,4.7,UNUSED
FLORIDA,HILLSBOROUGH,3.7,UNUSED
FLORIDA,HILLSBOROUGH,3.2,UNUSED
FLORIDA,HILLSBOROUGH,3.1,UNUSED
FLORIDA,HILLSBOROUGH,2.5,UNUSED
FLORIDA,HILLSBOROUGH,2.5,UNUSED
FLORIDA,HILLSBOROUGH,2.3,PUBLIC SUPPLY
FLORIDA,HILLSBOROUGH,2.2,UNUSED
FLORIDA,HILLSBOROUGH,2.1,PUBLIC SUPPLY
FLORIDA,HILLSBOROUGH,2.1,UNUSED
FLORIDA,HILLSBOROUGH,2.1,PUBLIC SUPPLY
FLORIDA,HILLSBOROUGH,2.0,PUBLIC SUPPLY
FLORIDA,HILLSBOROUGH,1.6,UNUSED
FLORIDA,HILLSBOROUGH,1.6,UNUSED
FLORIDA,HILLSBOROUGH,1.5,UNUSED
FLORIDA,HILLSBOROUGH,1.5,PUBLIC SUPPLY
FLORIDA,HILLSBOROUGH,1.5,PUBLIC SUPPLY
FLORIDA,HILLSBOROUGH,1.3,PUBLIC SUPPLY
FLORIDA,HILLSBOROUGH,1.3,UNUSED
FLORIDA,HILLSBOROUGH,1.3,UNUSED
FLORIDA,HILLSBOROUGH,1.2,UNUSED
FLORIDA,HILLSBOROUGH,1.0,PUBLIC SUPPLY
FLORIDA,HILLSBOROUGH,1.0,UNUSED
FLORIDA,HILLSBOROUGH,0.9,UNUSED
FLORIDA,HILLSBOROUGH,0.9,DOMESTIC
FLORIDA,HILLSBOROUGH,0.8,UNUSED
FLORIDA,HILLSBOROUGH,0.7,PUBLIC SUPPLY
FLORIDA,HILLSBOROUGH,0.6,UNUSED
FLORIDA,HILLSBOROUGH,0.4,UNUSED
FLORIDA,HILLSBOROUGH,0.4,UNUSED
FLORIDA,HILLSBOROUGH,0.4,UNUSED
FLORIDA,HILLSBOROUGH,0.3,UNUSED
FLORIDA,HILLSBOROUGH,0.3,UNUSED
FLORIDA,HILLSBOROUGH,0.3,UNUSED
FLORIDA,INDIAN RIVER,20.7,DOMESTIC
FLORIDA,INDIAN RIVER,6.2,DOMESTIC
FLORIDA,INDIAN RIVER,1.6,DOMESTIC
FLORIDA,INDIAN RIVER,1.3,DOMESTIC
FLORIDA,JACKSON,1.6,PUBLIC SUPPLY
FLORIDA,JACKSON,0.7,INSTITUTIONAL
FLORIDA,JACKSON,0.7,DOMESTIC
FLORIDA,JACKSON,0.4,IRRIGATION
FLORIDA,JACKSON,0.4,AQUACULTURE
FLORIDA,LAFAYETTE,0.4,DOMESTIC
FLORIDA,LAKE,1.1,DOMESTIC
FLORIDA,LAKE,0.6,DOMESTIC
FLORIDA,LEON,1.8,DOMESTIC
FLORIDA,LEON,1.5,DOMESTIC
FLORIDA,LEON,0.7,DOMESTIC
FLORIDA,LEVY,1.3,DOMESTIC
FLORIDA,LEVY,0.7,DOMESTIC
FLORIDA,LEVY,0.3,DOMESTIC
FLORIDA,MADISON,1.5,DOMESTIC
FLORIDA,MADISON,0.9,DOMESTIC
FLORIDA,MADISON,0.8,DOMESTIC
FLORIDA,MADISON,0.7,DOMESTIC
FLORIDA,MARION,4.0,DOMESTIC
FLORIDA,MARION,1.1,DOMESTIC
FLORIDA,MARION,0.7,DOMESTIC
FLORIDA,MARION,0.5,DOMESTIC
FLORIDA,MARION,0.3,DOMESTIC
FLORIDA,MARION,0.2,DOMESTIC
FLORIDA,MARTIN,7.4,DOMESTIC
FLORIDA,MARTIN,3.9,DOMESTIC
FLORIDA,MARTIN,3.8,DOMESTIC
FLORIDA,MARTIN,3.0,DOMESTIC
FLORIDA,MARTIN,2.5,DOMESTIC
FLORIDA,MARTIN,2.2,DOMESTIC
FLORIDA,MARTIN,0.8,DOMESTIC
FLORIDA,NASSAU,7.5,DOMESTIC
FLORIDA,OKALOOSA,1.0,DOMESTIC
FLORIDA,ORANGE,1.4,DOMESTIC
FLORIDA,ORANGE,1.2,DOMESTIC
FLORIDA,OSCEOLA,6.4,DOMESTIC
FLORIDA,PALM BEACH,5.7,DOMESTIC
FLORIDA,PALM BEACH,5.5,DOMESTIC
FLORIDA,PALM BEACH,4.2,DOMESTIC
FLORIDA,PALM BEACH,3.9,DOMESTIC
FLORIDA,PALM BEACH,2.6,DOMESTIC
FLORIDA,PALM BEACH,2.4,DOMESTIC
FLORIDA,PALM BEACH,2.2,DOMESTIC
FLORIDA,PALM BEACH,1.7,DOMESTIC
FLORIDA,PALM BEACH,1.7,DOMESTIC
FLORIDA,PALM BEACH,1.1,DOMESTIC
FLORIDA,PALM BEACH,1.0,DOMESTIC
FLORIDA,PASCO,8.1,UNUSED
FLORIDA,PASCO,7.9,UNUSED
FLORIDA,PASCO,2.6,PUBLIC SUPPLY
FLORIDA,PASCO,1.9,UNUSED
FLORIDA,PASCO,1.9,PUBLIC SUPPLY
FLORIDA,PASCO,1.7,PUBLIC SUPPLY
FLORIDA,PASCO,1.4,PUBLIC SUPPLY
FLORIDA,PASCO,1.4,PUBLIC SUPPLY
FLORIDA,PASCO,1.3,UNUSED
FLORIDA,PASCO,1.3,PUBLIC SUPPLY
FLORIDA,PASCO,1.2,PUBLIC SUPPLY
FLORIDA,PASCO,1.1,PUBLIC SUPPLY
FLORIDA,PASCO,1.1,PUBLIC SUPPLY
FLORIDA,PASCO,0.9,UNUSED
FLORIDA,PASCO,0.7,PUBLIC SUPPLY
FLORIDA,PASCO,0.7,PUBLIC SUPPLY
FLORIDA,PASCO,0.2,DOMESTIC
FLORIDA,PINELLAS,5.1,PUBLIC SUPPLY
FLORIDA,PINELLAS,2.0,PUBLIC SUPPLY
FLORIDA,PINELLAS,1.6,PUBLIC SUPPLY
FLORIDA,POLK,2.9,DOMESTIC
FLORIDA,POLK,2.4,DOMESTIC
FLORIDA,POLK,0.7,DOMESTIC
FLORIDA,POLK,0.5,DOMESTIC
FLORIDA,POLK,0.3,DOMESTIC
FLORIDA,PUTNAM,1.0,DOMESTIC
FLORIDA,PUTNAM,0.6,DOMESTIC
FLORIDA,SANTA ROSA,1.0,DOMESTIC
FLORIDA,SANTA ROSA,0.7,DOMESTIC
FLORIDA,ST LUCIE,5.6,DOMESTIC
FLORIDA,ST LUCIE,5.5,DOMESTIC
FLORIDA,ST LUCIE,4.5,DOMESTIC
FLORIDA,ST LUCIE,2.8,DOMESTIC
FLORIDA,ST LUCIE,2.5,DOMESTIC
FLORIDA,ST LUCIE,2.1,DOMESTIC
FLORIDA,ST LUCIE,1.7,DOMESTIC
FLORIDA,ST LUCIE,0.8,DOMESTIC
FLORIDA,SUMTER,1.2,DOMESTIC
FLORIDA,SUMTER,0.3,DOMESTIC
FLORIDA,SUMTER,0.3,DOMESTIC
FLORIDA,SUWANNEE,1.4,DOMESTIC
FLORIDA,SUWANNEE,0.5,DOMESTIC
FLORIDA,SUWANNEE,0.3,DOMESTIC
FLORIDA,TAYLOR,4.7,DOMESTIC
FLORIDA,TAYLOR,1.9,DOMESTIC
FLORIDA,TAYLOR,1.9,DOMESTIC
FLORIDA,TAYLOR,1.3,DOMESTIC
FLORIDA,TAYLOR,0.4,DOMESTIC
FLORIDA,UNION,2.1,DOMESTIC
FLORIDA,VOLUSIA,3.1,DOMESTIC
FLORIDA,VOLUSIA,2.4,DOMESTIC
FLORIDA,VOLUSIA,2.2,DOMESTIC
FLORIDA,VOLUSIA,1.5,DOMESTIC
FLORIDA,WAKULLA,1.6,DOMESTIC
FLORIDA,WAKULLA,0.7,DOMESTIC
FLORIDA,WALTON,29.6,DOMESTIC
GEORGIA,APPLING,8.3,DOMESTIC
GEORGIA,ATKINSON,9.4,DOMESTIC
GEORGIA,BACON,6.2,DOMESTIC
GEORGIA,BAKER,1.0,UNUSED
GEORGIA,BAKER,0.4,UNUSED
GEORGIA,BAKER,0.4,DOMESTIC
GEORGIA,BAKER,0.3,INSTITUTIONAL
GEORGIA,BAKER,0.2,UNUSED
GEORGIA,BRANTLEY,7.0,DOMESTIC
GEORGIA,BROOKS,3.2,DOMESTIC
GEORGIA,BROOKS,3.2,DOMESTIC
GEORGIA,BROOKS,3.1,DOMESTIC
GEORGIA,BULLOCH,4.0,DOMESTIC
GEORGIA,CALHOUN,3.7,UNUSED
GEORGIA,CALHOUN,0.8,UNUSED
GEORGIA,CHARLTON,13.7,DOMESTIC
GEORGIA,CHARLTON,10.1,DOMESTIC
GEORGIA,CHATHAM,6.5,DOMESTIC
GEORGIA,COOK,2.1,DOMESTIC
GEORGIA,COOK,0.7,UNUSED
GEORGIA,COOK,0.3,UNUSED
GEORGIA,CRISP,3.7,OTHER
GEORGIA,DECATUR,1.0,DOMESTIC
GEORGIA,DECATUR,0.5,UNUSED
GEORGIA,DECATUR,0.3,IRRIGATION
GEORGIA,DODGE,2.9,DOMESTIC
GEORGIA,DOUGHERTY,0.3,UNUSED
GEORGIA,DOUGHERTY,0.3,DOMESTIC
GEORGIA,DOUGHERTY,0.3,UNUSED
GEORGIA,DOUGHERTY,0.3,UNUSED
GEORGIA,EARLY,0.3,UNUSED
GEORGIA,EARLY,0.3,UNUSED
GEORGIA,EARLY,0.3,UNUSED
GEORGIA,EARLY,0.3,UNUSED
GEORGIA,EARLY,0.2,UNUSED
GEORGIA,EFFINGHAM,5.0,DOMESTIC
GEORGIA,EMANUEL,5.4,DOMESTIC
GEORGIA,IRWIN,2.7,OTHER
GEORGIA,IRWIN,1.9,DOMESTIC
GEORGIA,IRWIN,1.8,OTHER
GEORGIA,IRWIN,1.1,OTHER
GEORGIA,LAURENS,2.3,DOMESTIC
GEORGIA,LEE,1.2,UNUSED
GEORGIA,LEE,0.5,UNUSED
GEORGIA,LEE,0.5,UNUSED
GEORGIA,LEE,0.4,UNUSED
GEORGIA,LEE,0.3,DOMESTIC
GEORGIA,LOWNDES,2.2,DOMESTIC
GEORGIA,MILLER,2.2,UNUSED
GEORGIA,MILLER,0.5,UNUSED
GEORGIA,MILLER,0.3,UNUSED
GEORGIA,MILLER,0.3,DOMESTIC
GEORGIA,MILLER,0.2,UNUSED
GEORGIA,MILLER,0.2,UNUSED
GEORGIA,MITCHELL,0.4,UNUSED
GEORGIA,MITCHELL,0.3,UNUSED
GEORGIA,MITCHELL,0.2,STOCK
GEORGIA,RANDOLPH,0.4,UNUSED
GEORGIA,SCREVEN,6.4,INSTITUTIONAL
GEORGIA,SEMINOLE,0.5,DOMESTIC
GEORGIA,SEMINOLE,0.5,DOMESTIC
GEORGIA,SEMINOLE,0.3,AQUACULTURE
GEORGIA,SEMINOLE,0.3,UNUSED
GEORGIA,SEMINOLE,0.2,UNUSED
GEORGIA,SUMTER,2.4,UNUSED
GEORGIA,SUMTER,1.2,UNUSED
GEORGIA,SUMTER,0.6,UNUSED
GEORGIA,TATTNALL,5.3,DOMESTIC
GEORGIA,TELFAIR,4.3,DOMESTIC
GEORGIA,TERRELL,2.2,UNUSED
GEORGIA,TIFT,34.6,OTHER
GEORGIA,TIFT,22.3,UNUSED
GEORGIA,TIFT,8.6,OTHER
GEORGIA,TIFT,7.8,OTHER
GEORGIA,TIFT,4.2,OTHER
GEORGIA,TIFT,3.0,OTHER
GEORGIA,TIFT,2.7,OTHER
GEORGIA,TIFT,2.5,UNUSED
GEORGIA,TIFT,2.0,UNUSED
GEORGIA,TIFT,1.1,UNUSED
GEORGIA,TIFT,1.0,UNUSED
GEORGIA,TOOMBS,5.3,DOMESTIC
GEORGIA,TREUTLEN,5.1,DOMESTIC
GEORGIA,TURNER,13.3,OTHER
GEORGIA,TURNER,13.3,OTHER
GEORGIA,TURNER,5.7,OTHER
GEORGIA,TURNER,2.3,OTHER
GEORGIA,TURNER,0.9,OTHER
GEORGIA,TURNER,0.7,OTHER
GEORGIA,TURNER,0.7,UNUSED
GEORGIA,TURNER,0.6,OTHER
GEORGIA,WAYNE,8.4,DOMESTIC
GEORGIA,WAYNE,7.6,DOMESTIC
GEORGIA,WAYNE,7.2,DOMESTIC
GEORGIA,WAYNE,4.5,DOMESTIC
GEORGIA,WILCOX,2.3,OTHER
GEORGIA,WORTH,8.2,DOMESTIC
GEORGIA,WORTH,7.5,UNUSED
GEORGIA,WORTH,2.3,OTHER
GEORGIA,WORTH,1.6,UNUSED
GEORGIA,WORTH,1.2,OTHER
GEORGIA,WORTH,0.8,OTHER
GEORGIA,WORTH,0.7,DOMESTIC
GEORGIA,WORTH,0.6,IRRIGATION
GEORGIA,WORTH,0.5,UNUSED
HAWAII,HONOLULU,2.1,PUBLIC SUPPLY
HAWAII,HONOLULU,1.4,PUBLIC SUPPLY
HAWAII,HONOLULU,1.3,UNUSED
HAWAII,HONOLULU,1.1,PUBLIC SUPPLY
HAWAII,HONOLULU,1.1,PUBLIC SUPPLY
HAWAII,HONOLULU,1.0,INSTITUTIONAL
HAWAII,HONOLULU,0.9,PUBLIC SUPPLY
HAWAII,HONOLULU,0.8,COMMERICIAL
HAWAII,HONOLULU,0.8,PUBLIC SUPPLY
HAWAII,HONOLULU,0.7,UNUSED
HAWAII,HONOLULU,0.7,PUBLIC SUPPLY
HAWAII,HONOLULU,0.7,PUBLIC SUPPLY
HAWAII,HONOLULU,0.7,PUBLIC SUPPLY
HAWAII,HONOLULU,0.6,PUBLIC SUPPLY
HAWAII,HONOLULU,0.6,INSTITUTIONAL
HAWAII,HONOLULU,0.6,PUBLIC SUPPLY
HAWAII,HONOLULU,0.6,PUBLIC SUPPLY
HAWAII,HONOLULU,0.6,PUBLIC SUPPLY
HAWAII,HONOLULU,0.6,PUBLIC SUPPLY
HAWAII,HONOLULU,0.5,PUBLIC SUPPLY
HAWAII,HONOLULU,0.5,PUBLIC SUPPLY
HAWAII,HONOLULU,0.5,PUBLIC SUPPLY
HAWAII,HONOLULU,0.5,UNUSED
HAWAII,HONOLULU,0.5,PUBLIC SUPPLY
HAWAII,HONOLULU,0.4,PUBLIC SUPPLY
HAWAII,HONOLULU,0.4,UNUSED
HAWAII,HONOLULU,0.3,PUBLIC SUPPLY
HAWAII,HONOLULU,0.3,PUBLIC SUPPLY
HAWAII,HONOLULU,0.2,PUBLIC SUPPLY
HAWAII,HONOLULU,0.2,PUBLIC SUPPLY
IDAHO,BLAINE,34.0,DOMESTIC
IDAHO,GOODING,50.9,DOMESTIC
IDAHO,GOODING,39.0,DOMESTIC
IDAHO,GOODING,36.3,DOMESTIC
IDAHO,GOODING,34.2,STOCK
IDAHO,GOODING,33.5,DOMESTIC
IDAHO,GOODING,26.2,STOCK
IDAHO,GOODING,24.8,DOMESTIC
IDAHO,GOODING,23.9,DOMESTIC
IDAHO,GOODING,23.3,DOMESTIC
