State,County,Lithium mcg/L,Primary water use,county_fips
VIRGINIA,VIRGINIA BEACH,9.2,UNUSED,#N/A
WASHINGTON,ADAMS,10.8,PUBLIC SUPPLY,53001
WASHINGTON,ADAMS,10,PUBLIC SUPPLY,53001
WASHINGTON,ADAMS,8.3,PUBLIC SUPPLY,53001
WASHINGTON,ADAMS,4.5,UNUSED,53001
WASHINGTON,ADAMS,4.4,UNUSED,53001
WASHINGTON,ADAMS,4.3,UNUSED,53001
WASHINGTON,ADAMS,2.2,INDUSTRIAL,53001
WASHINGTON,ADAMS,1.6,UNUSED,53001
WASHINGTON,DOUGLAS,2.1,PUBLIC SUPPLY,53017
WASHINGTON,FRANKLIN,18.8,PUBLIC SUPPLY,53021
WASHINGTON,FRANKLIN,14.5,PUBLIC SUPPLY,53021
WASHINGTON,FRANKLIN,13.6,UNUSED,53021
WASHINGTON,FRANKLIN,12.9,UNUSED,53021
WASHINGTON,FRANKLIN,11.1,PUBLIC SUPPLY,53021
WASHINGTON,FRANKLIN,11,PUBLIC SUPPLY,53021
WASHINGTON,FRANKLIN,10.9,UNUSED,53021
WASHINGTON,FRANKLIN,9.2,UNUSED,53021
WASHINGTON,FRANKLIN,9,UNUSED,53021
WASHINGTON,FRANKLIN,8.7,UNUSED,53021
WASHINGTON,FRANKLIN,8.3,PUBLIC SUPPLY,53021
WASHINGTON,FRANKLIN,8.2,UNUSED,53021
WASHINGTON,FRANKLIN,7.9,UNUSED,53021
WASHINGTON,FRANKLIN,7.7,PUBLIC SUPPLY,53021
WASHINGTON,FRANKLIN,7.5,UNUSED,53021
WASHINGTON,FRANKLIN,7.4,UNUSED,53021
WASHINGTON,FRANKLIN,7.4,UNUSED,53021
WASHINGTON,FRANKLIN,7.2,UNUSED,53021
WASHINGTON,FRANKLIN,7.1,UNUSED,53021
WASHINGTON,FRANKLIN,6.8,UNUSED,53021
WASHINGTON,FRANKLIN,6.4,RECREATION,53021
WASHINGTON,FRANKLIN,6.2,RECREATION,53021
WASHINGTON,FRANKLIN,5.9,UNUSED,53021
WASHINGTON,FRANKLIN,5.8,UNUSED,53021
WASHINGTON,FRANKLIN,3.7,UNUSED,53021
WASHINGTON,GRANT,18.2,PUBLIC SUPPLY,53025
WASHINGTON,GRANT,17.5,UNUSED,53025
WASHINGTON,GRANT,12,UNUSED,53025
WASHINGTON,GRANT,10,UNUSED,53025
WASHINGTON,GRANT,9.4,UNUSED,53025
WASHINGTON,GRANT,9.1,UNUSED,53025
WASHINGTON,GRANT,8.1,UNUSED,53025
WASHINGTON,GRANT,7.6,UNUSED,53025
WASHINGTON,GRANT,7.3,RECREATION,53025
WASHINGTON,GRANT,7.2,UNUSED,53025
WASHINGTON,GRANT,7,UNUSED,53025
WASHINGTON,GRANT,6.8,UNUSED,53025
WASHINGTON,GRANT,6.4,RECREATION,53025
WASHINGTON,GRANT,6.3,UNUSED,53025
WASHINGTON,GRANT,6.1,UNUSED,53025
WASHINGTON,GRANT,6,PUBLIC SUPPLY,53025
WASHINGTON,GRANT,5.6,RECREATION,53025
WASHINGTON,GRANT,5,UNUSED,53025
WASHINGTON,GRANT,4.8,UNUSED,53025
WASHINGTON,GRANT,4.7,PUBLIC SUPPLY,53025
WASHINGTON,GRANT,4.4,UNUSED,53025
WASHINGTON,GRANT,4.4,UNUSED,53025
WASHINGTON,GRANT,4.2,UNUSED,53025
WASHINGTON,GRANT,4.1,PUBLIC SUPPLY,53025
WASHINGTON,GRANT,4.1,UNUSED,53025
WASHINGTON,GRANT,4,UNUSED,53025
WASHINGTON,GRANT,3.5,PUBLIC SUPPLY,53025
WASHINGTON,GRANT,3.3,UNUSED,53025
WASHINGTON,GRANT,3.3,UNUSED,53025
WASHINGTON,GRANT,2.7,PUBLIC SUPPLY,53025
WASHINGTON,GRANT,2.6,UNUSED,53025
WASHINGTON,GRANT,2.3,UNUSED,53025
WASHINGTON,GRANT,2.2,UNUSED,53025
WASHINGTON,GRANT,1.7,UNUSED,53025
WASHINGTON,PIERCE,5.6,UNUSED,53053
WASHINGTON,PIERCE,4.5,UNUSED,53053
WASHINGTON,PIERCE,2.4,UNUSED,53053
WASHINGTON,PIERCE,1.9,UNUSED,53053
WASHINGTON,PIERCE,1.4,UNUSED,53053
WASHINGTON,PIERCE,1.1,UNUSED,53053
WASHINGTON,PIERCE,1,UNUSED,53053
WASHINGTON,PIERCE,0.8,UNUSED,53053
WASHINGTON,PIERCE,0.7,UNUSED,53053
WASHINGTON,PIERCE,0.6,UNUSED,53053
WASHINGTON,PIERCE,0.6,UNUSED,53053
WASHINGTON,PIERCE,0.4,UNUSED,53053
WASHINGTON,PIERCE,0.4,UNUSED,53053
WASHINGTON,THURSTON,2.4,UNUSED,53067
WASHINGTON,THURSTON,2.4,UNUSED,53067
WASHINGTON,THURSTON,1.3,UNUSED,53067
WASHINGTON,THURSTON,1.3,UNUSED,53067
WASHINGTON,THURSTON,1.2,UNUSED,53067
WASHINGTON,THURSTON,1.2,UNUSED,53067
WASHINGTON,THURSTON,1.1,UNUSED,53067
WASHINGTON,THURSTON,1,UNUSED,53067
WASHINGTON,THURSTON,0.8,UNUSED,53067
WASHINGTON,THURSTON,0.6,UNUSED,53067
WASHINGTON,THURSTON,0.6,UNUSED,53067
WASHINGTON,THURSTON,0.5,UNUSED,53067
WASHINGTON,WHATCOM,1,UNUSED,53073
WASHINGTON,WHATCOM,0.7,PUBLIC SUPPLY,53073
WASHINGTON,WHATCOM,0.6,DOMESTIC,53073
WASHINGTON,WHATCOM,0.6,UNUSED,53073
WASHINGTON,WHATCOM,0.6,UNUSED,53073
WASHINGTON,WHATCOM,0.6,DOMESTIC,53073
WASHINGTON,WHATCOM,0.6,UNUSED,53073
WASHINGTON,WHATCOM,0.5,UNUSED,53073
WASHINGTON,WHATCOM,0.4,UNUSED,53073
WASHINGTON,WHITMAN,11.1,PUBLIC SUPPLY,53075
WASHINGTON,WHITMAN,10.9,INDUSTRIAL,53075
WASHINGTON,WHITMAN,6.4,PUBLIC SUPPLY,53075
WASHINGTON,WHITMAN,4.2,PUBLIC SUPPLY,53075
WASHINGTON,WHITMAN,3.3,PUBLIC SUPPLY,53075
WASHINGTON,WHITMAN,2.5,RECREATION,53075
WASHINGTON,WHITMAN,2.3,PUBLIC SUPPLY,53075
WASHINGTON,WHITMAN,1.2,PUBLIC SUPPLY,53075
WEST VIRGINIA,BERKELEY,7,DOMESTIC,54003
WEST VIRGINIA,BERKELEY,3.2,DOMESTIC,54003
WEST VIRGINIA,JEFFERSON,40.3,DOMESTIC,54037
WEST VIRGINIA,JEFFERSON,12.3,DOMESTIC,54037
WEST VIRGINIA,JEFFERSON,4.7,DOMESTIC,54037
WEST VIRGINIA,JEFFERSON,1.4,DOMESTIC,54037
WISCONSIN,ADAMS,0.8,UNUSED,55001
WISCONSIN,BROWN,31.1,PUBLIC SUPPLY,55009
WISCONSIN,COLUMBIA,2,DOMESTIC,55021
WISCONSIN,COLUMBIA,0.5,DOMESTIC,55021
WISCONSIN,FLORENCE,4.6,DOMESTIC,55037
WISCONSIN,FOND DU LAC,52.9,DOMESTIC,55039
WISCONSIN,FOND DU LAC,2,PUBLIC SUPPLY,55039
WISCONSIN,FOREST,2.5,DOMESTIC,55041
WISCONSIN,FOREST,1.4,UNUSED,55041
WISCONSIN,FOREST,1.3,DOMESTIC,55041
WISCONSIN,FOREST,1.2,DOMESTIC,55041
WISCONSIN,FOREST,0.8,UNUSED,55041
WISCONSIN,GREEN LAKE,2,DOMESTIC,55047
WISCONSIN,GREEN LAKE,0.3,DOMESTIC,55047
WISCONSIN,KENOSHA,7.3,DOMESTIC,55059
WISCONSIN,KENOSHA,7.1,DOMESTIC,55059
WISCONSIN,KENOSHA,3.2,DOMESTIC,55059
WISCONSIN,LANGLADE,2.9,UNUSED,55067
WISCONSIN,LANGLADE,1.1,DOMESTIC,55067
WISCONSIN,MARATHON,2.5,DOMESTIC,55073
WISCONSIN,MARATHON,2.2,UNUSED,55073
WISCONSIN,MARINETTE,5.4,COMMERICIAL,55075
WISCONSIN,MARINETTE,4.4,PUBLIC SUPPLY,55075
WISCONSIN,MARINETTE,1.9,DOMESTIC,55075
WISCONSIN,MARINETTE,0.9,DOMESTIC,55075
WISCONSIN,MARQUETTE,5.1,UNUSED,55077
WISCONSIN,MARQUETTE,1.2,DOMESTIC,55077
WISCONSIN,MARQUETTE,1.1,INSTITUTIONAL,55077
WISCONSIN,MARQUETTE,0.5,DOMESTIC,55077
WISCONSIN,MARQUETTE,0.5,UNUSED,55077
WISCONSIN,MARQUETTE,0.3,UNUSED,55077
WISCONSIN,MARQUETTE,0.3,UNUSED,55077
WISCONSIN,MARQUETTE,0.2,UNUSED,55077
WISCONSIN,OCONTO,5.2,DOMESTIC,55083
WISCONSIN,OCONTO,2.5,DOMESTIC,55083
WISCONSIN,OCONTO,1.9,DOMESTIC,55083
WISCONSIN,OUTAGAMIE,4.9,DOMESTIC,55087
WISCONSIN,OUTAGAMIE,2.7,DEWATER,55087
WISCONSIN,OZAUKEE,4.1,STOCK,55089
WISCONSIN,PIERCE,91.3,DOMESTIC,55093
WISCONSIN,PIERCE,3.7,DOMESTIC,55093
WISCONSIN,PIERCE,1,DOMESTIC,55093
WISCONSIN,POLK,2.4,DOMESTIC,55095
WISCONSIN,POLK,2.1,DOMESTIC,55095
WISCONSIN,POLK,1.9,DOMESTIC,55095
WISCONSIN,PORTAGE,2.6,UNUSED,55097
WISCONSIN,PORTAGE,2.1,UNUSED,55097
WISCONSIN,PORTAGE,1.5,UNUSED,55097
WISCONSIN,PORTAGE,1.3,DOMESTIC,55097
WISCONSIN,PORTAGE,0.9,UNUSED,55097
WISCONSIN,PORTAGE,0.6,UNUSED,55097
WISCONSIN,PORTAGE,0.2,UNUSED,55097
WISCONSIN,RACINE,4.4,DOMESTIC,55101
WISCONSIN,RACINE,3.8,UNUSED,55101
WISCONSIN,RACINE,3.5,DOMESTIC,55101
WISCONSIN,RACINE,2.9,UNUSED,55101
WISCONSIN,RACINE,2.8,DOMESTIC,55101
WISCONSIN,RACINE,2.7,DOMESTIC,55101
WISCONSIN,SHAWANO,3.6,INSTITUTIONAL,55115
WISCONSIN,SHAWANO,2.9,DOMESTIC,55115
WISCONSIN,SHAWANO,2.9,DOMESTIC,55115
WISCONSIN,SHAWANO,2.5,DOMESTIC,55115
WISCONSIN,SHAWANO,1.2,UNUSED,55115
WISCONSIN,SHAWANO,1.2,UNUSED,55115
WISCONSIN,ST CROIX,2.2,DOMESTIC,55109
WISCONSIN,ST CROIX,1.4,DOMESTIC,55109
WISCONSIN,ST CROIX,1.1,DOMESTIC,55109
WISCONSIN,VILAS,1.1,DOMESTIC,55125
WISCONSIN,WALWORTH,6.4,UNUSED,55127
WISCONSIN,WALWORTH,4.9,DOMESTIC,55127
WISCONSIN,WALWORTH,3.9,DOMESTIC,55127
WISCONSIN,WALWORTH,3.4,DOMESTIC,55127
WISCONSIN,WALWORTH,3.2,DOMESTIC,55127
WISCONSIN,WALWORTH,2.5,DOMESTIC,55127
WISCONSIN,WALWORTH,2.3,DOMESTIC,55127
WISCONSIN,WASHINGTON,4.8,DOMESTIC,55131
WISCONSIN,WAUKESHA,8.2,UNUSED,55133
WISCONSIN,WAUKESHA,5.8,UNUSED,55133
WISCONSIN,WAUKESHA,4.9,DOMESTIC,55133
WISCONSIN,WAUKESHA,4.5,UNUSED,55133
WISCONSIN,WAUKESHA,4.4,DOMESTIC,55133
WISCONSIN,WAUKESHA,4.4,UNUSED,55133
WISCONSIN,WAUKESHA,4.4,UNUSED,55133
WISCONSIN,WAUKESHA,3.1,UNUSED,55133
WISCONSIN,WAUKESHA,2.7,DOMESTIC,55133
WISCONSIN,WAUKESHA,2.7,UNUSED,55133
WISCONSIN,WAUKESHA,2.5,DOMESTIC,55133
WISCONSIN,WAUKESHA,2.3,DOMESTIC,55133
WISCONSIN,WAUKESHA,2.2,DOMESTIC,55133
WISCONSIN,WAUKESHA,2.1,UNUSED,55133
WISCONSIN,WAUKESHA,1.9,UNUSED,55133
WISCONSIN,WAUKESHA,1.8,DOMESTIC,55133
WISCONSIN,WAUPACA,4.8,DOMESTIC,55135
WISCONSIN,WAUPACA,3.5,UNUSED,55135
WISCONSIN,WAUPACA,1.9,UNUSED,55135
WISCONSIN,WAUPACA,1.7,UNUSED,55135
WISCONSIN,WAUPACA,1.6,UNUSED,55135
WISCONSIN,WAUPACA,1.5,UNUSED,55135
WISCONSIN,WAUPACA,0.8,UNUSED,55135
WISCONSIN,WAUSHARA,4.8,DOMESTIC,55137
WISCONSIN,WAUSHARA,0.9,DOMESTIC,55137
WISCONSIN,WAUSHARA,0.9,UNUSED,55137
WISCONSIN,WAUSHARA,0.8,DOMESTIC,55137
WISCONSIN,WAUSHARA,0.6,UNUSED,55137
WISCONSIN,WAUSHARA,0.6,UNUSED,55137
WISCONSIN,WAUSHARA,0.4,UNUSED,55137
WISCONSIN,WINNEBAGO,15.3,PUBLIC SUPPLY,55139
WISCONSIN,WINNEBAGO,4.2,DOMESTIC,55139
WISCONSIN,WINNEBAGO,3.3,DOMESTIC,55139
WISCONSIN,WINNEBAGO,1.1,DOMESTIC,55139
WYOMING,BIG HORN,265,DOMESTIC,56003
WYOMING,BIG HORN,101.8,DOMESTIC,56003
WYOMING,BIG HORN,70.4,DOMESTIC,56003
WYOMING,BIG HORN,54.7,DOMESTIC,56003
WYOMING,BIG HORN,31.7,UNUSED,56003
WYOMING,BIG HORN,27.1,DOMESTIC,56003
WYOMING,FREMONT,355.8,UNUSED,56013
WYOMING,FREMONT,103.1,UNUSED,56013
WYOMING,FREMONT,84.6,UNUSED,56013
WYOMING,FREMONT,44.2,UNUSED,56013
WYOMING,FREMONT,35.5,UNUSED,56013
WYOMING,FREMONT,12.4,UNUSED,56013
WYOMING,FREMONT,11.8,UNUSED,56013
WYOMING,FREMONT,9.1,UNUSED,56013
WYOMING,FREMONT,6.6,UNUSED,56013
WYOMING,FREMONT,3.8,UNUSED,56013
WYOMING,LARAMIE,11,DOMESTIC,56021
WYOMING,PARK,56.9,DOMESTIC,56029
WYOMING,PARK,56.3,DOMESTIC,56029
WYOMING,PARK,53.5,DOMESTIC,56029
WYOMING,PARK,24.7,STOCK,56029
WYOMING,PARK,23.5,DOMESTIC,56029
WYOMING,PARK,20.8,DOMESTIC,56029
WYOMING,PARK,20.1,DOMESTIC,56029
WYOMING,PARK,14.8,UNUSED,56029
WYOMING,PARK,8.6,DOMESTIC,56029
WYOMING,PARK,6.5,DOMESTIC,56029
WYOMING,PARK,5.6,DOMESTIC,56029
WYOMING,SHERIDAN,55.9,UNUSED,56033
WYOMING,SHERIDAN,24,UNUSED,56033
WYOMING,SHERIDAN,23.5,UNUSED,56033
WYOMING,SHERIDAN,21,UNUSED,56033
WYOMING,SHERIDAN,19.1,UNUSED,56033
WYOMING,SHERIDAN,18.1,UNUSED,56033
WYOMING,SHERIDAN,18.1,UNUSED,56033
WYOMING,SHERIDAN,10.5,UNUSED,56033
WYOMING,SHERIDAN,8,UNUSED,56033
WYOMING,SHERIDAN,5,UNUSED,56033
WYOMING,WASHAKIE,471.5,UNUSED,56043
WYOMING,WASHAKIE,66.3,DOMESTIC,56043
WYOMING,WASHAKIE,62.1,DOMESTIC,56043
WYOMING,WASHAKIE,58.9,STOCK,56043
WYOMING,WASHAKIE,50.9,DOMESTIC,56043
WYOMING,WASHAKIE,37.6,DOMESTIC,56043
WYOMING,WASHAKIE,24.7,DOMESTIC,56043
WYOMING,WASHAKIE,11.3,STOCK,56043
